,date,email_opened,response,treatment_group_key,UUID_hash2
11191,2017-11-25,0.0,0,t10,-4300931845921801099
11192,2017-11-26,0.0,0,t7,2792030035340707607
11193,2017-11-22,0.0,0,t1,-199517134871535923
11194,2017-11-26,1.0,1,t2,5379438015541845532
11195,2017-11-26,1.0,1,t4,1337547359529122898
11196,2017-11-22,1.0,1,t9,3682653362752368996
11197,2017-11-23,0.0,0,t7,3601325211333320542
11198,2017-11-25,0.0,0,t4,-8489969656868753100
11199,2017-11-25,0.0,0,t6,1780644831107394421
11200,2017-11-26,1.0,1,t7,2076925498896947665
11201,2017-11-22,1.0,1,t2,5116634757066061353
11202,2017-11-24,0.0,0,t7,6682820247987616865
11203,2017-11-25,0.0,0,t9,6754881845750711760
11204,2017-11-22,0.0,0,t7,6708367296548252113
11205,2017-11-25,0.0,0,t5,-7033339802895393107
11206,2017-11-26,1.0,1,t5,4974896318547158115
11207,2017-11-24,0.0,0,t10,-1759611133182160894
11208,2017-11-23,0.0,0,t9,-8125746945685355287
11209,2017-11-25,0.0,0,t3,3459520370499447903
11210,2017-11-23,0.0,0,t10,6020072932391178914
11211,2017-11-25,0.0,0,t9,8850608546238060394
11212,2017-11-25,1.0,1,t9,-5290907430237914544
11213,2017-11-24,0.0,0,t4,-3359958223895393461
11214,2017-11-24,1.0,1,t2,1964052325213899030
11215,2017-11-24,1.0,1,t5,3362810819208279021
11216,2017-11-26,0.0,0,t5,-2847468669912215159
11217,2017-11-26,0.0,0,t9,-4150747404828418187
11218,2017-11-22,0.0,0,t8,-4772854969424383570
11219,2017-11-25,1.0,1,t6,4331018116125043973
11220,2017-11-26,0.0,0,t4,5597422723533808830
11221,2017-11-26,0.0,0,t5,-5844371955211607539
11222,2017-11-25,1.0,1,t6,4372823578511918369
11223,2017-11-26,0.0,0,t10,336701718801336299
11224,2017-11-26,0.0,0,t9,3113685299858441596
11225,2017-11-26,0.0,0,t4,831763562502337754
11226,2017-11-24,0.0,0,t9,-5268738044148644302
11227,2017-11-25,1.0,1,t10,-8079487934671001161
11228,2017-11-24,1.0,1,t9,-6254396892828311970
11229,2017-11-25,0.0,0,t5,-1676413423391790137
11230,2017-11-24,0.0,0,t10,-220913738321515541
11231,2017-11-26,0.0,0,t9,1881730147060192623
11232,2017-11-26,0.0,0,t1,1322828617142628971
11233,2017-11-24,1.0,1,t7,-7104157585954304496
11234,2017-11-23,1.0,1,t4,-1550387713364547373
11235,2017-11-26,1.0,1,t8,-2180398829821669798
11236,2017-11-24,1.0,1,t10,3893234281819135216
11237,2017-11-26,0.0,0,t8,4888185935595122929
11238,2017-11-25,1.0,1,t2,1052657218073171871
11239,2017-11-24,0.0,0,t1,3443389557428927001
11240,2017-11-25,1.0,1,t2,-3047910448701934765
11241,2017-11-26,0.0,0,t2,-4285937239717825566
11242,2017-11-24,1.0,1,t2,620027908295987547
11243,2017-11-24,1.0,1,t4,-1332845431153606598
11244,2017-11-24,1.0,1,t9,851184171127564726
11245,2017-11-26,,0,t9,-4902217959033748688
11246,2017-11-24,0.0,0,t1,-4003963067661517646
11247,2017-11-26,1.0,1,t3,3220102224282785415
11248,2017-11-23,0.0,0,t1,-1648541530265533729
11249,2017-11-23,0.0,0,t8,-5222874513288114552
11250,2017-11-26,0.0,0,t10,-1594466670160749264
11251,2017-11-23,0.0,0,t5,-2737729324942709659
11252,2017-11-26,0.0,0,t7,-2231078716912715533
11253,2017-11-26,1.0,1,t4,-2919091309783635435
11254,2017-11-25,0.0,0,t5,-3826413144159728696
11255,2017-11-23,0.0,0,t5,7868853966629452891
11256,2017-11-23,0.0,0,t1,4623367538640664199
11257,2017-11-22,1.0,1,t10,-1009529660368892593
11258,2017-11-25,1.0,1,t9,-64912278177499909
11259,2017-11-26,1.0,1,t1,454365611302463722
11260,2017-11-25,1.0,1,t7,8087368916046438424
11261,2017-11-25,0.0,0,t6,-5191009475394614475
11262,2017-11-26,1.0,1,t9,-6015268717120945060
11263,2017-11-24,1.0,1,t5,2023834979894898382
11264,2017-11-26,0.0,0,t1,-5246247600693085846
11265,2017-11-25,1.0,1,t1,-4665431379909482427
11266,2017-11-22,0.0,0,t3,-8142211986489930504
11267,2017-11-23,1.0,1,t4,7704025344901077887
11268,2017-11-25,0.0,0,t5,-1544663467222335739
11269,2017-11-23,1.0,1,t6,-4600937268331579787
11270,2017-11-24,0.0,0,t7,3882898433414442375
11271,2017-11-23,0.0,0,t6,9104744728485843659
11272,2017-11-25,0.0,0,t1,-7762286149063527930
11273,2017-11-23,1.0,1,t3,8332872672241930848
11274,2017-11-26,1.0,1,t8,8300443789167184144
11275,2017-11-26,0.0,0,t2,-7440675016941075653
11276,2017-11-25,0.0,0,t9,-449135253830783327
11277,2017-11-25,0.0,0,t4,-1610551609946394857
11278,2017-11-26,1.0,1,t4,-2363350519221074654
11279,2017-11-26,1.0,1,t3,-2147775143257381309
11280,2017-11-24,1.0,1,t6,-3498924072425724835
11281,2017-11-23,0.0,0,t9,137474134448070249
11282,2017-11-26,0.0,0,t9,-7195750365617857320
11283,2017-11-24,0.0,0,t9,-3089583143856572577
11284,2017-11-25,0.0,0,t7,3707517676531211
11285,2017-11-24,0.0,0,t10,-7286097259065037805
11286,2017-11-25,0.0,0,t5,-4940196433538520394
11287,2017-11-25,0.0,0,t3,-5945199246631464414
11288,2017-11-23,1.0,1,t4,-5688354229448723
11289,2017-11-22,1.0,1,t1,-1563066904255667627
11290,2017-11-22,0.0,0,t8,-6418233947997211973
11291,2017-11-26,0.0,0,t4,-7279768560685381306
11292,2017-11-23,0.0,0,t2,-3220302100216374577
11293,2017-11-25,1.0,1,t8,3586578713560153112
11294,2017-11-24,0.0,0,t5,8537355956546029037
11295,2017-11-25,0.0,0,t2,4688086451186532661
11296,2017-11-23,0.0,0,t5,-4966983337659641177
11297,2017-11-25,0.0,0,t7,7940466237347039751
11298,2017-11-25,1.0,1,t5,-680735209716639525
11299,2017-11-25,0.0,0,t5,3198487630275052076
11300,2017-11-25,0.0,0,t9,4899281178357325501
11301,2017-11-24,1.0,1,t7,-4535672627556927204
11302,2017-11-23,0.0,0,t3,-7771208431419350672
11303,2017-11-25,0.0,0,t9,6616601947205852780
11304,2017-11-24,0.0,0,t10,-1733571083999079718
11305,2017-11-24,0.0,0,t3,-4268959547814958034
11306,2017-11-24,0.0,0,t1,-5936119269972650708
11307,2017-11-22,0.0,0,t8,2497475610134144809
11308,2017-11-25,0.0,0,t10,-4759839050198524098
11309,2017-11-23,0.0,0,t2,5659039690434444705
11310,2017-11-24,1.0,1,t5,-4155269116004377602
11311,2017-11-23,0.0,0,t10,2141922871357251476
11312,2017-11-24,0.0,0,t4,-56927269469428128
11313,2017-11-26,1.0,1,t5,-1238497165835675416
11314,2017-11-25,0.0,0,t10,-5651896949360948367
11315,2017-11-23,1.0,1,t7,5712177404815840852
11316,2017-11-25,1.0,1,t1,-3525732932640568748
11317,2017-11-25,0.0,0,t10,-4555029146314347907
11318,2017-11-23,1.0,1,t4,1599557514634519236
11319,2017-11-25,0.0,0,t9,-6667035394354994846
11320,2017-11-26,0.0,0,t6,-8836353592680947283
11321,2017-11-25,1.0,1,t6,-3000649413899164753
11322,2017-11-22,0.0,0,t6,-8266063333957389751
11323,2017-11-26,0.0,0,t9,193763885438731616
11324,2017-11-25,0.0,0,t9,-7446619286499427859
11325,2017-11-22,1.0,1,t7,-2206885242796901875
11326,2017-11-26,1.0,1,t1,-690785280329470000
11327,2017-11-26,0.0,0,t4,-2365947766350617493
11328,2017-11-24,0.0,0,t1,-3118358181249519336
11329,2017-11-26,0.0,0,t3,2523268730198043830
11330,2017-11-23,0.0,0,t5,-7826062558267972356
11331,2017-11-26,0.0,0,t7,-2563134557522598461
11332,2017-11-22,0.0,0,t10,-2138921944170730818
11333,2017-11-24,0.0,0,t3,-4666447198285730528
11334,2017-11-22,0.0,0,t3,825622164886853781
11335,2017-11-26,0.0,0,t1,8281461066034557588
11336,2017-11-24,1.0,1,t8,7569703127080816055
11337,2017-11-24,1.0,1,t1,-8188527063961477838
11338,2017-11-25,0.0,0,t6,618760445759306454
11339,2017-11-25,1.0,1,t9,-1817763982312818999
11340,2017-11-26,1.0,1,t7,5832924656807332485
11341,2017-11-25,1.0,1,t6,2618940054463021538
11342,2017-11-23,0.0,0,t7,4006350455021595207
11343,2017-11-25,0.0,0,t4,4993379751677290816
11344,2017-11-26,0.0,0,t2,-4968050900900667854
11345,2017-11-23,1.0,1,t6,3089447978691764809
11346,2017-11-26,0.0,0,t6,4077900480223778869
11347,2017-11-25,1.0,1,t3,4076348755626457340
11348,2017-11-23,1.0,1,t6,-6424943225673391918
11349,2017-11-26,0.0,0,t8,164816811585223886
11350,2017-11-23,0.0,0,t8,5055712220946719404
11351,2017-11-25,1.0,1,t1,-5628541368091246706
11352,2017-11-22,0.0,0,t9,3791432959637647089
11353,2017-11-23,0.0,0,t7,5472231047586456181
11354,2017-11-26,1.0,1,t2,-3876593988640929298
11355,2017-11-23,1.0,1,t4,-2025820408425640496
11356,2017-11-24,1.0,1,t3,-6421587572873572647
11357,2017-11-26,0.0,0,t9,-4928836369994543339
11358,2017-11-25,0.0,0,t3,-6115298959426930839
11359,2017-11-26,0.0,0,t8,-5115828674703909421
11360,2017-11-24,,0,t8,8508676704439278080
11361,2017-11-26,1.0,1,t5,-3842271563305289394
11362,2017-11-26,0.0,0,t2,-6611321066953051299
11363,2017-11-24,0.0,0,t4,8318046932058661874
11364,2017-11-26,1.0,1,t10,8877352188934928684
11365,2017-11-25,0.0,0,t1,3569166818341737310
11366,2017-11-25,0.0,0,t6,-3523496795345942670
11367,2017-11-24,0.0,0,t2,-813027148135065390
11368,2017-11-23,1.0,1,t7,-8301993943304110572
11369,2017-11-23,0.0,0,t9,1012401505895772281
11370,2017-11-23,0.0,0,t8,9195281526335052833
11371,2017-11-23,1.0,1,t5,3625721418165593914
11372,2017-11-24,0.0,0,t5,7890034125028455228
11373,2017-11-24,1.0,1,t7,5613721036542307083
11374,2017-11-25,0.0,0,t10,7795550010523395950
11375,2017-11-25,1.0,1,t1,3536938403937419853
11376,2017-11-26,0.0,0,t5,-530397856157417011
11377,2017-11-25,1.0,1,t6,-282511993194253187
11378,2017-11-24,1.0,1,t7,1640196519622342152
11379,2017-11-22,1.0,1,t6,8013340020190198473
11380,2017-11-22,0.0,0,t3,3986628086614252548
11381,2017-11-22,0.0,0,t10,-2058392451070825055
11382,2017-11-26,1.0,1,t5,-3036058396334417899
11383,2017-11-26,1.0,1,t4,-2729409777507826735
11384,2017-11-25,1.0,1,t5,-3892074992479426307
11385,2017-11-23,0.0,0,t2,-4698007070561507995
11386,2017-11-25,0.0,0,t4,4484629684213839263
11387,2017-11-24,0.0,0,t1,-7455980399670932942
11388,2017-11-23,1.0,1,t3,6210061335444117752
11389,2017-11-26,1.0,1,t2,7681380112009623475
11390,2017-11-24,0.0,0,t7,-634344179124341036
11391,2017-11-23,0.0,0,t2,1354595751300367185
11392,2017-11-26,0.0,0,t7,7959812168946164246
11393,2017-11-26,1.0,1,t7,-5968700908527093907
11394,2017-11-25,1.0,1,t3,-8686559113614955445
11395,2017-11-25,0.0,0,t9,7498561387712207859
11396,2017-11-24,1.0,1,t5,7920185649183191861
11397,2017-11-26,1.0,1,t10,-1501272723248211558
11398,2017-11-26,0.0,0,t10,8029931812689493659
11399,2017-11-26,0.0,0,t6,-5991822910877031804
11400,2017-11-26,0.0,0,t8,-5229878137285433384
11401,2017-11-25,1.0,1,t1,-6627993029433665333
11402,2017-11-23,0.0,0,t3,-411001168324001880
11403,2017-11-26,0.0,0,t2,-7399368136922497809
11404,2017-11-22,1.0,1,t1,6224214787925298078
11405,2017-11-25,0.0,0,t7,5533112281919699991
11406,2017-11-24,1.0,1,t7,286773716425729008
11407,2017-11-22,0.0,0,t7,7461376883595140891
11408,2017-11-26,0.0,0,t6,-6799567717507550804
11409,2017-11-23,0.0,0,t4,-5762410802861838199
11410,2017-11-25,1.0,1,t9,-31452746833784601
11411,2017-11-22,0.0,0,t2,8161810215623469982
11412,2017-11-26,1.0,1,t7,-7606291088684304757
11413,2017-11-24,0.0,0,t8,-7981042506253423594
11414,2017-11-26,0.0,0,t7,-3105949290544899074
11415,2017-11-25,1.0,1,t3,226927172201792342
11416,2017-11-26,0.0,0,t7,-7325732398082100388
11417,2017-11-26,0.0,0,t9,3586759313930214022
11418,2017-11-25,1.0,1,t5,6880691110636215192
11419,2017-11-25,1.0,1,t10,7155836405764251641
11420,2017-11-22,1.0,1,t1,8766742860209164410
11421,2017-11-25,1.0,1,t5,-5831477807543544413
11422,2017-11-24,0.0,0,t5,-3749496422818433854
11423,2017-11-25,1.0,1,t6,553125629220635412
11424,2017-11-26,0.0,0,t5,744591240110215014
11425,2017-11-25,0.0,0,t2,4060586801335092310
11426,2017-11-25,0.0,0,t8,-3191127349696145679
11427,2017-11-23,0.0,0,t3,-4885431482384319539
11428,2017-11-22,1.0,1,t6,-6468140304892010877
11429,2017-11-26,0.0,0,t4,5451261215742676781
11430,2017-11-25,1.0,1,t1,5320872929447488828
11431,2017-11-25,0.0,0,t3,-6165629865525558551
11432,2017-11-23,1.0,1,t2,2498780938542159009
11433,2017-11-26,0.0,0,t5,6904215655292569843
11434,2017-11-24,0.0,0,t7,-1691949515867602248
11435,2017-11-26,0.0,0,t2,-3990643172156594415
11436,2017-11-26,1.0,1,t8,-7801961745277375244
11437,2017-11-26,0.0,0,t8,4051417917759276353
11438,2017-11-25,0.0,0,t3,7131605199345027907
11439,2017-11-23,0.0,0,t4,970978024930647034
11440,2017-11-22,1.0,1,t2,-2297419572859829293
11441,2017-11-24,0.0,0,t9,-6861795879274284813
11442,2017-11-23,0.0,0,t7,7513416227235814022
11443,2017-11-23,0.0,0,t3,3934808699716028566
11444,2017-11-23,0.0,0,t5,-5314300937482828223
11445,2017-11-25,0.0,0,t7,-9009328075863859094
11446,2017-11-23,,0,t7,-3032197842680729765
11447,2017-11-24,1.0,1,t9,3711718999992418684
11448,2017-11-26,0.0,0,t8,7669433824082662435
11449,2017-11-25,0.0,0,t6,2939534274375031258
11450,2017-11-26,1.0,1,t5,-782145313626372212
11451,2017-11-25,0.0,0,t4,-3100034208176271476
11452,2017-11-25,1.0,1,t9,5440638155233297043
11453,2017-11-25,0.0,0,t9,-3701842534451574306
11454,2017-11-25,1.0,1,t3,7820406820855935516
11455,2017-11-26,0.0,0,t9,-7054807547845669830
11456,2017-11-26,0.0,0,t8,-8311868054967925137
11457,2017-11-23,0.0,0,t1,8340886158571332600
11458,2017-11-25,1.0,1,t10,8322436039108317374
11459,2017-11-22,0.0,0,t2,7647169698635709309
11460,2017-11-24,1.0,1,t2,6798931889001614168
11461,2017-11-24,1.0,1,t4,-9158505015751166114
11462,2017-11-24,0.0,0,t5,-2230508277922032072
11463,2017-11-25,1.0,1,t6,-4037651394357172361
11464,2017-11-24,1.0,1,t2,8082879555082495791
11465,2017-11-25,0.0,0,t6,-8061482345161530456
11466,2017-11-25,1.0,1,t6,5873722580604699384
11467,2017-11-24,1.0,1,t4,-5920999818419669480
11468,2017-11-22,0.0,0,t8,-1616358489977575259
11469,2017-11-26,0.0,0,t9,4285192358037428240
11470,2017-11-25,0.0,0,t6,-8987118586843657066
11471,2017-11-25,0.0,0,t2,7539540888853508776
11472,2017-11-25,0.0,0,t10,-5033657578789383771
11473,2017-11-26,0.0,0,t7,-949555824304388139
11474,2017-11-25,1.0,1,t3,-3016233214033501725
11475,2017-11-22,1.0,1,t10,4464635903811766100
11476,2017-11-25,0.0,0,t8,2131360219928739690
11477,2017-11-25,1.0,1,t10,1833238312758368378
11478,2017-11-26,0.0,0,t4,-6864651081619484326
11479,2017-11-26,0.0,0,t3,5279161981022944777
11480,2017-11-26,0.0,0,t7,5323939321445134463
11481,2017-11-26,1.0,1,t9,-1012526007316347344
11482,2017-11-25,0.0,0,t8,875723092823228879
11483,2017-11-25,0.0,0,t9,-7915330163957459636
11484,2017-11-25,1.0,1,t2,-3093304335600161447
11485,2017-11-24,0.0,0,t1,-5101151669550912167
11486,2017-11-25,0.0,0,t4,8831307774372875070
11487,2017-11-25,0.0,0,t9,-6430613021102287455
11488,2017-11-23,0.0,0,t7,4703701591382976620
11489,2017-11-24,0.0,0,t6,5640301112607697725
11490,2017-11-25,0.0,0,t3,2603714427829391137
11491,2017-11-22,0.0,0,t9,1933133828835018807
11492,2017-11-24,1.0,1,t3,-1581236761386207595
11493,2017-11-22,0.0,0,t2,4931306897746507818
11494,2017-11-25,0.0,0,t1,-7991511370937114140
11495,2017-11-22,0.0,0,t9,-5178415910073072318
11496,2017-11-25,1.0,1,t4,-8759783981923657798
11497,2017-11-24,0.0,0,t3,-4613180893594001581
11498,2017-11-23,1.0,1,t8,1072583713424667037
11499,2017-11-25,0.0,0,t5,7464777801510408450
11500,2017-11-23,0.0,0,t9,126542105826571399
11501,2017-11-26,1.0,1,t7,-3266242944217595572
11502,2017-11-25,0.0,0,t4,2312680974045089277
11503,2017-11-24,0.0,0,t8,-4529843722895281693
11504,2017-11-24,0.0,0,t7,839129272978420288
11505,2017-11-22,0.0,0,t9,7960718351695168975
11506,2017-11-26,0.0,0,t3,-6160721308279722104
11507,2017-11-22,0.0,0,t5,884551778530307764
11508,2017-11-26,1.0,1,t3,4251246598875023990
11509,2017-11-26,1.0,1,t9,1246662205259264828
11510,2017-11-25,0.0,0,t1,-339150934579307171
11511,2017-11-24,0.0,0,t10,-3243389660928011761
11512,2017-11-24,1.0,1,t7,1779978584181580261
11513,2017-11-25,0.0,0,t5,5021470694969950609
11514,2017-11-24,1.0,1,t3,-264853713490006575
11515,2017-11-26,0.0,0,t3,7433065184690441882
11516,2017-11-23,1.0,1,t3,-4095936037775351319
11517,2017-11-23,1.0,1,t9,-5167965895307475559
11518,2017-11-26,0.0,0,t8,8766189552655821966
11519,2017-11-22,1.0,1,t6,7635513815157093685
11520,2017-11-26,1.0,1,t9,6630700449944709117
11521,2017-11-26,1.0,1,t3,2146236323104073024
11522,2017-11-24,1.0,1,t6,-782317025890696743
11523,2017-11-22,0.0,0,t7,4073251878044332713
11524,2017-11-24,0.0,0,t5,6144650796031424416
11525,2017-11-22,1.0,1,t5,-2614469835710210436
11526,2017-11-26,1.0,1,t8,8204727027023898296
11527,2017-11-23,0.0,0,t1,2357445120751964387
11528,2017-11-26,0.0,0,t8,1111226009900792734
11529,2017-11-25,1.0,1,t7,-5935346738927352836
11530,2017-11-26,0.0,0,t5,-6046392594438535819
11531,2017-11-25,0.0,0,t10,-5859463121018873408
11532,2017-11-23,0.0,0,t9,2593790327720451900
11533,2017-11-26,1.0,1,t6,2540147963568108071
11534,2017-11-26,0.0,0,t2,-2905105390071938755
11535,2017-11-24,0.0,0,t7,253277285907872129
11536,2017-11-26,1.0,1,t6,-7626735142074528823
11537,2017-11-25,0.0,0,t2,-7705142450743707631
11538,2017-11-26,0.0,0,t9,6062858111325095445
11539,2017-11-23,0.0,0,t6,5657942032765860962
11540,2017-11-25,0.0,0,t8,-3608688323276379443
11541,2017-11-24,1.0,1,t6,-8212616315711976014
11542,2017-11-25,0.0,0,t2,2960932368596164507
11543,2017-11-23,0.0,0,t6,-2447279179729724176
11544,2017-11-25,0.0,0,t2,-6101173531199338612
11545,2017-11-25,0.0,0,t3,-7875748396075478002
11546,2017-11-25,0.0,0,t5,-3514646331035141229
11547,2017-11-22,1.0,1,t2,5829098865328355758
11548,2017-11-22,0.0,0,t4,7898603935275501898
11549,2017-11-26,0.0,0,t10,8143055540371166038
11550,2017-11-24,1.0,1,t5,1069566844996221648
11551,2017-11-23,1.0,1,t9,-4906021204992443997
11552,2017-11-25,1.0,1,t5,26038074767638980
11553,2017-11-24,0.0,0,t3,-7402537032187996182
11554,2017-11-24,1.0,1,t8,798016460960836949
11555,2017-11-26,0.0,0,t8,5145221761770212903
11556,2017-11-25,0.0,0,t8,2229501024030718443
11557,2017-11-25,0.0,0,t10,7188849541397278032
11558,2017-11-25,0.0,0,t4,8745981349434336548
11559,2017-11-23,0.0,0,t4,2909819436204791194
11560,2017-11-25,1.0,1,t3,5969569113556712450
11561,2017-11-24,0.0,0,t8,-2358197995286203770
11562,2017-11-25,1.0,1,t9,107407083461192322
11563,2017-11-23,1.0,1,t10,7501224846281533172
11564,2017-11-24,0.0,0,t5,3646273771359167899
11565,2017-11-25,1.0,1,t5,2667243125754334473
11566,2017-11-25,0.0,0,t5,-8234826008906681357
11567,2017-11-25,0.0,0,t10,-8292641620417243099
11568,2017-11-22,0.0,0,t7,6389270466079282592
11569,2017-11-24,0.0,0,t2,5505048799124605889
11570,2017-11-24,0.0,0,t2,-3594410016965228704
11571,2017-11-26,1.0,1,t5,-9134411278696419399
11572,2017-11-22,1.0,1,t8,-2439177158207950893
11573,2017-11-23,1.0,1,t3,3664396338528804807
11574,2017-11-26,1.0,1,t2,-5225733721952332257
11575,2017-11-24,1.0,1,t4,1813472965472162800
11576,2017-11-22,0.0,0,t9,3026948747794322986
11577,2017-11-26,1.0,1,t4,-1521881681970414599
11578,2017-11-23,0.0,0,t1,560376359746559530
11579,2017-11-22,0.0,0,t4,-438613250666251115
11580,2017-11-25,1.0,1,t3,-6768188064738185829
11581,2017-11-24,0.0,0,t3,-4793301950417695009
11582,2017-11-24,0.0,0,t2,-5842971856954560658
11583,2017-11-25,1.0,1,t9,-3667270451170708449
11584,2017-11-25,0.0,0,t3,-2412613304743765740
11585,2017-11-26,1.0,1,t5,-8378256305702502889
11586,2017-11-26,1.0,1,t4,8066812106373755918
11587,2017-11-25,1.0,1,t10,7581703867370590075
11588,2017-11-26,1.0,1,t5,6643436125209703648
11589,2017-11-25,0.0,0,t2,3487811668631194160
11590,2017-11-23,1.0,1,t1,7455288707131292973
11591,2017-11-26,0.0,0,t2,-4652373189525498593
11592,2017-11-22,0.0,0,t1,-4169645559334864289
11593,2017-11-26,0.0,0,t8,-8753661468788996567
11594,2017-11-23,0.0,0,t10,1574527660773621179
11595,2017-11-26,1.0,1,t10,-2167775248908062494
11596,2017-11-24,0.0,0,t7,8437602133732410464
11597,2017-11-26,1.0,1,t7,2861359278013307879
11598,2017-11-23,0.0,0,t2,5578265877661047068
11599,2017-11-24,0.0,0,t6,-8720339671968243996
11600,2017-11-25,0.0,0,t7,-2047172356226404063
11601,2017-11-23,0.0,0,t9,8301245540469364343
11602,2017-11-23,0.0,0,t8,-196573500585688638
11603,2017-11-22,1.0,1,t9,-9081524572149809636
11604,2017-11-24,0.0,0,t4,3102942687504396609
11605,2017-11-23,0.0,0,t8,-4207760499828536777
11606,2017-11-26,1.0,1,t9,-3174622381546371830
11607,2017-11-24,0.0,0,t8,4870954530229473371
11608,2017-11-23,0.0,0,t1,848449811508825413
11609,2017-11-23,1.0,1,t6,3531667066892984078
11610,2017-11-24,1.0,1,t8,3986655737190164559
11611,2017-11-26,0.0,0,t7,786158767014627968
11612,2017-11-25,0.0,0,t8,-4340082629974744337
11613,2017-11-25,0.0,0,t6,-9188084082847221894
11614,2017-11-23,0.0,0,t7,-1364249821820450134
11615,2017-11-23,1.0,1,t8,5248601544504978276
11616,2017-11-25,0.0,0,t4,8456410874894047639
11617,2017-11-23,1.0,1,t8,3449073984080732593
11618,2017-11-25,1.0,1,t8,1508231999222473340
11619,2017-11-24,1.0,1,t7,6972910760357970691
11620,2017-11-24,0.0,0,t2,-728301053015930893
11621,2017-11-24,1.0,1,t9,122990741786657024
11622,2017-11-26,1.0,1,t5,8425587892190694139
11623,2017-11-23,0.0,0,t4,2336886991249575821
11624,2017-11-25,0.0,0,t5,-1667545077322731084
11625,2017-11-24,1.0,1,t5,-4991694458892578459
11626,2017-11-23,0.0,0,t5,-3594625466057976326
11627,2017-11-26,0.0,0,t3,6828449610249882502
11628,2017-11-25,1.0,1,t6,-7651911335451362432
11629,2017-11-26,1.0,1,t1,4281872738904115385
11630,2017-11-24,0.0,0,t7,2227041462609973793
11631,2017-11-24,0.0,0,t4,8028551714096058379
11632,2017-11-25,0.0,0,t1,-712250521286031169
11633,2017-11-26,1.0,1,t9,76631725338380681
11634,2017-11-26,0.0,0,t3,1764271007849010984
11635,2017-11-26,0.0,0,t10,4912425758719768925
11636,2017-11-25,0.0,0,t3,427926505448867452
11637,2017-11-25,1.0,1,t9,-6214982486167006734
11638,2017-11-22,0.0,0,t2,6184744050087278166
11639,2017-11-23,0.0,0,t2,-44169262365831304
11640,2017-11-26,1.0,1,t7,-864919295189054141
11641,2017-11-26,0.0,0,t9,6134064304604951702
11642,2017-11-26,0.0,0,t10,2267164185407342866
11643,2017-11-26,1.0,1,t9,-2749087085312660015
11644,2017-11-24,1.0,1,t3,6330837865089740352
11645,2017-11-22,1.0,1,t10,-5741539503433000208
11646,2017-11-24,0.0,0,t8,-4544205865704290585
11647,2017-11-25,0.0,0,t3,-6387460664718290132
11648,2017-11-24,0.0,0,t5,6217940088555817542
11649,2017-11-24,0.0,0,t10,3459951605912114379
11650,2017-11-26,1.0,1,t9,100556138938055036
11651,2017-11-25,0.0,0,t6,8884232126517636821
11652,2017-11-25,1.0,1,t10,2485121013319568312
11653,2017-11-23,1.0,1,t7,7163766369755044518
11654,2017-11-24,0.0,0,t1,-3558213956585882890
11655,2017-11-24,0.0,0,t7,-2717106638460902567
11656,2017-11-25,0.0,0,t8,6473821148634416134
11657,2017-11-25,0.0,0,t9,7779647174875561259
11658,2017-11-25,0.0,0,t5,765487478530289623
11659,2017-11-25,0.0,0,t6,-4888505579193674512
11660,2017-11-25,0.0,0,t2,7355695067764351232
11661,2017-11-25,1.0,1,t6,3911782949466948608
11662,2017-11-24,0.0,0,t3,-3257232836691352980
11663,2017-11-22,0.0,0,t5,8509842106269821051
11664,2017-11-24,0.0,0,t6,3987972953480463462
11665,2017-11-24,0.0,0,t2,4190986311101393391
11666,2017-11-25,1.0,1,t9,-506103494054494707
11667,2017-11-25,0.0,0,t1,-6584094247937450810
11668,2017-11-24,,0,t7,4753578531082026943
11669,2017-11-25,0.0,0,t7,3294331436923691222
11670,2017-11-26,0.0,0,t9,2474673941368121363
11671,2017-11-23,0.0,0,t1,464630516486833021
11672,2017-11-25,0.0,0,t1,-7839027222534707653
11673,2017-11-24,1.0,1,t8,-8151705585357707905
11674,2017-11-25,1.0,1,t10,-5986779077880018654
11675,2017-11-25,1.0,1,t7,-4110829647398469152
11676,2017-11-26,0.0,0,t5,-5944763810020809839
11677,2017-11-24,0.0,0,t9,8476345025578102909
11678,2017-11-23,0.0,0,t5,2399364148963358947
11679,2017-11-25,0.0,0,t4,-2504624216939027022
11680,2017-11-25,0.0,0,t2,2183964746735747517
11681,2017-11-26,1.0,1,t5,3049408869690730051
11682,2017-11-23,0.0,0,t1,7577357716316150259
11683,2017-11-24,1.0,1,t9,-5019502644258661795
11684,2017-11-26,0.0,0,t4,4357809848046492306
11685,2017-11-23,1.0,1,t5,4827145268637895067
11686,2017-11-26,0.0,0,t9,9008119500647428650
11687,2017-11-22,1.0,1,t2,-3964508472396703815
11688,2017-11-25,0.0,0,t4,7094692454657122298
11689,2017-11-23,1.0,1,t1,5071142638583920705
11690,2017-11-24,0.0,0,t8,-5333259588448381706
11691,2017-11-25,1.0,1,t6,3537489396022009050
11692,2017-11-24,0.0,0,t3,-7664883080103813611
11693,2017-11-26,1.0,1,t7,-5226396625921239444
11694,2017-11-24,1.0,1,t9,3353622818622562723
11695,2017-11-25,0.0,0,t7,-5073544181210466027
11696,2017-11-26,0.0,0,t9,7333578211197320102
11697,2017-11-26,0.0,0,t4,3698510676677720588
11698,2017-11-23,,0,t4,7437634842455882128
11699,2017-11-24,0.0,0,t6,-6481249675950884195
11700,2017-11-24,0.0,0,t10,5282117089413110994
11701,2017-11-24,0.0,0,t3,-5408481301700604724
